task_id,task,detailed_work_activity,intermediate_work_activity,element,mean_task_SML,impact,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,qD,q19,q20,q21,q22,q23
16768,Measure or mix chemicals or compounds in accordance with detailed instructions or formulas.,Prepare materials for processing.,Prepare industrial materials for processing or use.,Handling and Moving Objects,3.1,0.0,3.5,3.0,2.0,3.5,4.5,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0
16769,"Calibrate nanotechnology equipment, such as weighing, testing, or production equipment.",Calibrate scientific or technical equipment.,Adjust equipment to ensure adequate performance.,Handling and Moving Objects,3.425,0.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.5,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0
16770,Inspect nanotechnology work products to ensure quality or adherence to specifications.,Inspect finished products to locate flaws.,Inspect completed work or finished products.,"Inspecting Equipment, Structures, or Material",3.55,0.0,3.5,4.0,3.0,4.0,3.5,4.0,4.5,3.0,3.5,3.5,5.0,2.0,4.0,3.5,2.5,4.0,2.5,3.0,4.0,3.5,4.5,4.0,2.0,2.0
16771,Maintain accurate record or batch-record documentation of nanoproduction.,Maintain operational records or records systems.,Maintain operational records.,Documenting/Recording Information,3.175,0.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.5
16772,"Assist nanoscientists, engineers, or technologists in writing process specifications or documentation.",Document technical design details.,"Document technical designs, procedures, or activities.",Documenting/Recording Information,4.075,0.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.5,3.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,2.5
16773,"Assist nanoscientists, engineers, or technologists in processing or characterizing materials according to physical or chemical properties.",Operate precision equipment to control microscopic or nanoscopic processes.,Operate laboratory or field equipment.,Controlling Machines and Processes,3.725,0.0,4.5,4.25,4.0,3.75,4.25,4.0,3.75,3.25,4.5,3.5,3.25,3.25,4.25,4.0,3.5,4.0,3.5,4.0,4.25,4.0,3.0,3.75,2.75,2.25
16774,"Assemble components, using techniques such as interference fitting, solvent bonding, adhesive bonding, heat sealing, or ultrasonic welding.",Assemble equipment or components.,Assemble equipment or components.,Handling and Moving Objects,3.3,0.0,3.0,4.0,4.0,3.0,3.0,2.5,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.5
16775,"Operate nanotechnology compounding, testing, processing, or production equipment in accordance with appropriate standard operating procedures, good manufacturing practices, hazardous material restrictions, or health and safety requirements.",Operate precision equipment to control microscopic or nanoscopic processes.,Operate laboratory or field equipment.,Controlling Machines and Processes,3.675,0.0,4.5,4.0,4.0,3.5,4.0,4.0,3.0,3.0,4.5,3.5,3.5,3.0,4.0,4.0,3.0,3.5,3.5,4.0,4.0,4.0,3.0,4.0,3.0,3.0
16776,Recommend new systems and processes to improve operations.,Advise others on business or operational matters.,Advise others on business or operational matters.,Provide Consultation and Advice to Others,3.6,-0.001780614046463569,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0
16777,"Keep abreast of new biochemistries, instrumentation, or software by reading scientific literature and attending professional conferences.",Review professional literature to maintain professional knowledge.,Maintain current knowledge in area of expertise.,Updating and Using Relevant Knowledge,3.325,0.013753914376139154,4.5,4.5,3.0,4.0,4.0,2.0,2.0,3.5,3.5,3.0,3.5,4.5,2.0,2.5,4.0,3.0,2.5,3.0,4.0,2.0,4.0,4.0,4.0,2.0
16778,"Confer with departments, such as marketing, business development, or operations, to coordinate product development or improvement.",Collaborate with technical specialists to resolve design or development problems.,Coordinate with others to resolve problems.,"Communicating with Supervisors, Peers, or Subordinates",3.0,0.024851974614480632,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0
16779,Collaborate with software developers in the development and modification of commercial bioinformatics software.,Collaborate with technical specialists to resolve design or development problems.,Coordinate with others to resolve problems.,"Communicating with Supervisors, Peers, or Subordinates",3.375,0.007631540582871299,3.5,3.75,3.75,3.75,4.0,3.25,3.5,3.5,3.5,3.0,3.75,3.5,2.5,3.25,3.5,3.75,4.0,3.25,4.25,3.0,2.75,3.5,3.0,2.5
16780,Test new and updated bioinformatics tools and software.,Develop software or applications for scientific or technical use.,Design computer or information systems or applications.,Thinking Creatively,3.75,-0.007781893372157178,4.0,3.5,3.5,4.5,4.0,3.5,4.0,4.0,4.0,3.0,3.5,4.0,3.0,4.5,4.0,4.5,4.0,3.5,4.5,4.0,3.5,4.0,3.0,3.0
16781,"Provide statistical and computational tools for biologically based activities, such as genetic analysis, measurement of gene expression, or gene function determination.",Develop software or applications for scientific or technical use.,Design computer or information systems or applications.,Thinking Creatively,3.75,-0.009723757076382178,4.0,3.5,3.5,4.5,4.0,3.5,4.0,4.0,4.0,3.0,3.5,4.0,3.0,4.5,4.0,4.5,4.0,3.5,4.5,4.0,3.5,4.0,3.0,3.0
16782,Prepare summary statistics of information regarding human genomes.,Research genetic characteristics or expression.,Research biological or ecological phenomena.,Getting Information,3.3,0.01033460300644995,3.0,3.0,2.5,2.5,3.0,3.0,3.0,3.0,4.0,3.0,3.5,4.0,3.5,3.5,3.0,3.0,3.5,3.5,3.5,4.0,4.0,4.0,3.0,3.0
16783,Instruct others in the selection and use of bioinformatics tools.,Train personnel in technical or scientific procedures.,Train others on operational or work procedures.,Training and Teaching Others,3.35,0.008825604500612094,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0
16784,Improve user interfaces to bioinformatics software and databases.,Develop software or applications for scientific or technical use.,Design computer or information systems or applications.,Thinking Creatively,3.75,-0.0095753148693003,4.0,3.5,3.5,4.5,4.0,3.5,4.0,4.0,4.0,3.0,3.5,4.0,3.0,4.5,4.0,4.5,4.0,3.5,4.5,4.0,3.5,4.0,3.0,3.0
16785,"Direct the work of technicians and information technology staff applying bioinformatics tools or applications in areas such as proteomics, transcriptomics, metabolomics, or clinical bioinformatics.",Supervise scientific or technical personnel.,Supervise personnel activities.,"Guiding, Directing, and Motivating Subordinates",3.575,-0.0007997864608695338,4.0,3.5,3.5,3.5,3.5,4.0,4.0,3.5,3.5,4.0,4.0,4.0,4.0,3.0,4.5,4.0,3.0,3.0,4.5,4.0,3.0,4.0,2.0,2.0
16786,Develop new software applications or customize existing applications to meet specific scientific project needs.,Develop software or applications for scientific or technical use.,Design computer or information systems or applications.,Thinking Creatively,3.75,-0.012311908647715253,4.0,3.5,3.5,4.5,4.0,3.5,4.0,4.0,4.0,3.0,3.5,4.0,3.0,4.5,4.0,4.5,4.0,3.5,4.5,4.0,3.5,4.0,3.0,3.0
16787,Develop data models and databases.,Develop technical or scientific databases.,Design databases.,Thinking Creatively,3.55,0.000550450057082319,5.0,5.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,2.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0
16788,Create or modify web-based bioinformatics tools.,Develop software or applications for scientific or technical use.,Design computer or information systems or applications.,Thinking Creatively,3.75,-0.009545652810836192,4.0,3.5,3.5,4.5,4.0,3.5,4.0,4.0,4.0,3.0,3.5,4.0,3.0,4.5,4.0,4.5,4.0,3.5,4.5,4.0,3.5,4.0,3.0,3.0
16789,"Design and apply bioinformatics algorithms including unsupervised and supervised machine learning, dynamic programming, or graphic algorithms.",Develop software or applications for scientific or technical use.,Design computer or information systems or applications.,Thinking Creatively,3.75,-0.01058908763466393,4.0,3.5,3.5,4.5,4.0,3.5,4.0,4.0,4.0,3.0,3.5,4.0,3.0,4.5,4.0,4.5,4.0,3.5,4.5,4.0,3.5,4.0,3.0,3.0
16790,Create novel computational approaches and analytical tools as required by research goals.,Develop software or applications for scientific or technical use.,Design computer or information systems or applications.,Thinking Creatively,3.75,-0.012129169174939225,4.0,3.5,3.5,4.5,4.0,3.5,4.0,4.0,4.0,3.0,3.5,4.0,3.0,4.5,4.0,4.5,4.0,3.5,4.5,4.0,3.5,4.0,3.0,3.0
16791,"Compile data for use in activities, such as gene expression profiling, genome annotation, or structural bioinformatics.",Research genetic characteristics or expression.,Research biological or ecological phenomena.,Getting Information,3.3,0.014522497854665417,3.0,3.0,2.5,2.5,3.0,3.0,3.0,3.0,4.0,3.0,3.5,4.0,3.5,3.5,3.0,3.0,3.5,3.5,3.5,4.0,4.0,4.0,3.0,3.0
16792,"Communicate research results through conference presentations, scientific publications, or project reports.",Prepare scientific or technical reports or presentations.,Present research or technical information.,Documenting/Recording Information,3.85,-0.018686081391562137,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0
16793,"Manipulate publicly accessible, commercial, or proprietary genomic, proteomic, or post-genomic databases.",Develop technical or scientific databases.,Design databases.,Thinking Creatively,3.55,0.000532249724153111,5.0,5.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,2.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0
16794,"Consult with researchers to analyze problems, recommend technology-based solutions, or determine computational strategies.",Advise others on the development or use of new technologies.,Advise others on the design or use of technologies.,Provide Consultation and Advice to Others,3.6,-0.00255954163823624,3.75,3.5,3.25,3.75,3.75,3.75,3.5,3.5,3.75,3.5,3.75,3.75,3.0,3.75,3.75,4.25,3.5,3.25,4.25,3.75,3.5,4.0,3.5,2.75
16795,"Analyze large molecular datasets, such as raw microarray data, genomic sequence data, or proteomics data, for clinical or basic research purposes.",Analyze biological samples.,Analyze biological or chemical substances or related data.,Analyzing Data or Information,3.325,0.013828223319019894,4.0,4.0,3.5,3.5,2.0,3.0,3.5,3.5,3.5,3.0,3.0,3.0,3.5,3.0,4.0,3.5,3.0,4.0,4.0,2.5,3.0,3.5,4.5,3.0
16796,"Verify all financial, physical, and human resources assigned to research or development projects are used as planned.",Manage scientific or technical project resources.,Direct scientific or technical activities.,"Guiding, Directing, and Motivating Subordinates",3.3,0.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,5.0,5.0
16797,"Participate in all levels of bioproduct development, including proposing new products, performing market analyses, designing and performing experiments, and collaborating with operations and quality control teams during product launches.",Develop new or advanced products or production methods.,Develop operational or technical procedures or standards.,Developing Objectives and Strategies,3.8,0.0,4.0,5.0,3.0,5.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0
16798,Evaluate new supplies and equipment to ensure operability in specific laboratory settings.,Inspect equipment to ensure proper functioning.,"Inspect commercial, industrial, or production systems or equipment.","Inspecting Equipment, Structures, or Material",3.625,0.0,5.0,3.5,2.5,4.0,3.0,3.0,3.5,3.5,3.5,3.0,4.5,3.5,4.5,3.5,4.5,3.5,3.0,4.0,4.5,4.0,3.5,4.0,3.0,3.0
16799,Develop guidelines for procedures such as the management of viruses.,Establish standards for medical care.,Develop operational or technical procedures or standards.,Developing Objectives and Strategies,2.675,0.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,4.5,3.0,3.0,3.0,4.5,2.0,3.0,4.0,2.0,2.0
16800,Coordinate molecular or cellular research activities with scientists specializing in other fields.,Coordinate cross-disciplinary research programs.,Direct scientific or technical activities.,"Guiding, Directing, and Motivating Subordinates",3.25,0.0,3.0,4.0,4.0,3.5,3.0,2.5,3.5,3.0,2.5,4.0,4.0,2.5,3.0,3.0,3.5,3.0,3.0,3.0,3.5,3.0,3.0,4.0,3.0,3.0
16802,Supervise technical personnel and postdoctoral research fellows.,Supervise scientific or technical personnel.,Supervise personnel activities.,"Guiding, Directing, and Motivating Subordinates",3.575,0.0,4.0,3.5,3.5,3.5,3.5,4.0,4.0,3.5,3.5,4.0,4.0,4.0,4.0,3.0,4.5,4.0,3.0,3.0,4.5,4.0,3.0,4.0,2.0,2.0
16803,"Prepare reports, manuscripts, and meeting presentations.",Prepare scientific or technical reports or presentations.,Present research or technical information.,Documenting/Recording Information,3.85,0.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0
16804,"Provide scientific direction for project teams regarding the evaluation or handling of devices, drugs, or cells for in vitro and in vivo disease models.",Direct medical science or healthcare programs.,Direct scientific or technical activities.,"Guiding, Directing, and Motivating Subordinates",2.55,0.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,4.0,4.0,5.0,5.0,1.0,3.0,5.0,4.0,4.0
16805,"Perform laboratory procedures following protocols including deoxyribonucleic acid (DNA) sequencing, cloning and extraction, ribonucleic acid (RNA) purification, or gel electrophoresis.",Analyze biological samples.,Analyze biological or chemical substances or related data.,Analyzing Data or Information,3.325,0.0,4.0,4.0,3.5,3.5,2.0,3.0,3.5,3.5,3.5,3.0,3.0,3.0,3.5,3.0,4.0,3.5,3.0,4.0,4.0,2.5,3.0,3.5,4.5,3.0
16806,"Monitor or operate specialized equipment such as gas chromatographs and high pressure liquid chromatographs, electrophoresis units, thermocyclers, fluorescence activated cell sorters, and phosphorimagers.",Operate laboratory or field equipment.,Operate laboratory or field equipment.,Controlling Machines and Processes,3.95,0.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0
16807,Maintain accurate laboratory records and data.,Record research or operational data.,Maintain operational records.,Documenting/Recording Information,3.9,0.0,5.0,5.0,4.0,4.0,3.5,3.0,4.5,4.0,4.0,4.0,4.5,4.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,3.0,3.5,4.0,3.0,3.0
16808,Instruct undergraduate and graduate students within the areas of cellular or molecular biology.,Instruct college students in physical or life sciences.,Teach academic or vocational subjects.,Training and Teaching Others,3.225,0.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.5,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0
16809,Evaluate new technologies to enhance or complement current research.,Evaluate new technologies or methods.,"Evaluate the characteristics, usefulness, or performance of products or technologies.","Judging the Qualities of Things, Services, or People",3.4,0.0,4.0,4.0,3.5,4.5,3.0,4.0,3.5,3.5,3.0,2.5,2.5,3.0,2.5,4.5,3.0,4.0,4.0,2.0,4.0,4.5,3.5,2.0,3.0,3.0
16810,"Direct, coordinate, organize, or prioritize biological laboratory activities.",Direct scientific activities.,Direct scientific or technical activities.,"Guiding, Directing, and Motivating Subordinates",3.25,0.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0
16811,Develop assays that monitor cell characteristics.,Develop biological research methods.,Develop research plans or methodologies.,Thinking Creatively,3.0,0.0,3.0,4.0,2.5,3.0,2.5,1.0,2.5,3.5,2.5,4.0,2.0,3.5,3.0,3.5,2.5,4.0,3.0,3.0,4.0,3.5,2.5,3.5,3.0,3.0
16812,Design databases such as mutagenesis libraries.,Develop technical or scientific databases.,Design databases.,Thinking Creatively,3.55,0.0,5.0,5.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,2.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0
16813,"Design molecular or cellular laboratory experiments, oversee their execution, and interpret results.",Plan biological research.,Develop research plans or methodologies.,Thinking Creatively,3.375,0.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.5,2.0,2.0,4.0,4.0,2.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0
16814,Compile and analyze molecular or cellular experimental data and adjust experimental designs as necessary.,Analyze biological samples.,Analyze biological or chemical substances or related data.,Analyzing Data or Information,3.325,0.0,4.0,4.0,3.5,3.5,2.0,3.0,3.5,3.5,3.5,3.0,3.0,3.0,3.5,3.0,4.0,3.5,3.0,4.0,4.0,2.5,3.0,3.5,4.5,3.0
16815,"Conduct research on cell organization and function, including mechanisms of gene expression, cellular bioinformatics, cell signaling, or cell differentiation.",Research microbiological or chemical processes or structures.,Research biological or ecological phenomena.,Getting Information,3.475,0.0,4.0,3.0,3.0,3.5,2.5,3.5,4.0,3.0,4.0,3.5,3.5,3.5,3.0,4.0,3.0,4.0,3.0,3.5,4.0,3.0,4.0,3.5,4.0,3.0
16816,"Conduct applied research aimed at improvements in areas such as disease testing, crop quality, pharmaceuticals, and the harnessing of microbes to recycle waste.",Research crop management methods.,Research agricultural processes or practices.,Getting Information,3.4,0.0,3.5,4.0,3.5,3.0,3.0,4.0,2.5,4.0,4.0,3.5,3.5,4.0,4.0,2.5,4.0,3.5,2.5,4.0,4.0,2.5,3.0,3.5,3.0,3.0
16817,Write grants and papers or attend fundraising events to seek research funds.,Prepare proposal documents or grant applications.,Prepare proposals or grant applications.,Documenting/Recording Information,3.3,0.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.5,3.0,3.5,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0
16818,"Verify that cytogenetic, molecular genetic, and related equipment and instrumentation is maintained in working condition to ensure accuracy and quality of experimental results.",Inspect equipment to ensure proper functioning.,"Inspect commercial, industrial, or production systems or equipment.","Inspecting Equipment, Structures, or Material",3.625,0.0,5.0,3.5,2.5,4.0,3.0,3.0,3.5,3.5,3.5,3.0,4.5,3.5,4.5,3.5,4.5,3.5,3.0,4.0,4.5,4.0,3.5,4.0,3.0,3.0
16819,"Plan curatorial programs for species collections that include acquisition, distribution, maintenance, or regeneration.",Plan natural resources conservation or restoration programs.,Develop plans for managing or preserving natural resources.,Thinking Creatively,3.675,0.0,4.0,4.5,4.0,3.5,3.5,4.0,3.5,3.5,3.0,3.5,3.5,4.0,3.5,2.5,4.0,4.0,4.0,3.5,4.0,3.5,3.5,4.5,4.5,3.0
